"CAMPAÑA"|"ID_FINCA"|"ID_ZONA"|"ID_ESTACION"|"ALTITUD"|"VARIEDAD"|"MODO"|"TIPO"|"COLOR"|"SUPERFICIE"|"PRODUCCION"
21|80627|845|16|"625-670"|"008"|2|"0"|0|3|28209.824
21|80627|845|16|"625-670"|"043"|2|"0"|0|4.3132|26520.936
21|86182|845|16|"625-670"|"084"|2|"0"|0|0.1759|1300.11
21|94181|845|16|"625-670"|"081"|2|"0"|1|1.2483|13240
21|94181|845|16|"625-670"|"084"|2|"0"|0|0.5585|4291.42
21|48461|845|16|"625-670"|"084"|2|"0"|0|2.0325|15548.47
21|45773|724|16|"600-620"|"032"|2|"0"|1|5.22|42570
21|87664|724|16|"600-620"|"059"|1|"0"|1|2.09|92.4
21|77554|724|16|"600-620"|"017"|1|"0"|1|0.6088|688.38
21|87293|724|16|"600-620"|"032"|2|"0"|1|2.7309|26133.48
21|87293|724|16|"600-620"|"059"|2|"0"|1|1.2014|14110
21|9158|724|16|"600-620"|"009"|2|"0"|0|2.06|7820
21|35271|724|16|"600-620"|"040"|2|"0"|1|5.8772|47280
21|16921|724|16|"600-620"|"040"|2|"0"|1|3.126|18460
21|77661|724|16|"600-620"|"032"|2|"0"|1|1.289|836.19
21|33486|724|16|"600-620"|"055"|2|"0"|1|4.2494|17440
21|33486|724|16|"600-620"|"017"|2|"0"|1|8.51|38820
21|19605|724|16|"600-620"|"017"|1|"0"|1|5.2251|5911.62
21|20934|724|16|"600-620"|"059"|1|"0"|1|2.79|237.6
21|84482|272|16|"600-670"|"081"|1|"0"|1|4.9577|30660
21|72027|272|5|"600-670"|"004"|2|"1"|1|2.76|5060.592
21|19272|272|5|"600-670"|"081"|1|"1"|1|1.88|2981
21|61076|272|16|"600-670"|"023"|2|"0"|1|0.8655|1957.935
21|50528|272|5|"600-670"|"004"|2|"1"|1|21.598|41379.696
21|50528|272|5|"600-670"|"052"|2|"1"|1|2.85|5767.326
21|3860|272|5|"600-670"|"052"|2|"0"|1|7.2346|10926
21|55261|272|5|"600-670"|"032"|2|"0"|1|3.2715|3806.936
21|70620|272|16|"600-670"|"059"|1|"0"|1|0.85|469.5
21|97861|272|5|"600-670"|"059"|1|"0"|1|1.75|1650
21|72130|272|5|"600-670"|"052"|2|"0"|1|1.4427|1214
21|72130|272|5|"600-670"|"081"|2|"0"|1|4.3341|19150
21|523|272|5|"600-670"|"032"|2|"0"|1|0.6478|745.122
21|85001|272|5|"600-670"|"015"|2|"0"|1|0.7811|3950
21|68145|272|5|"600-670"|"015"|2|"1"|1|0.8455|2672.97
21|68145|272|5|"600-670"|"004"|2|"1"|1|5.18|9584.208
21|68145|272|5|"600-670"|"026"|2|"1"|1|1.7034|3618.99
21|68145|272|5|"600-670"|"052"|2|"1"|1|1.95|4167.868
21|68145|272|5|"600-670"|"059"|2|"1"|1|2.86|7130
21|20693|272|5|"600-670"|"015"|2|"1"|1|5.75|18177.03
21|20693|272|5|"600-670"|"004"|2|"1"|1|7.175|9755.064
21|20693|272|5|"600-670"|"052"|2|"1"|1|3.23|7244.806
21|66052|272|16|"600-670"|"081"|2|"0"|1|1.74|12587.904
21|76134|272|16|"600-670"|"026"|2|"0"|1|1.2068|9197.031
21|15228|272|16|"600-670"|"081"|2|"0"|1|0.7268|5947.41
21|25377|272|16|"600-670"|"059"|1|"0"|1|2.5375|2660.5
21|77330|272|16|"600-670"|"081"|2|"0"|1|1.76|12684.686
21|58595|272|16|"600-670"|"081"|2|"0"|1|2.285|19463.6
21|62629|272|16|"600-670"|"081"|1|"0"|1|5.0857|16801
21|62629|272|16|"600-670"|"023"|2|"0"|1|1.739|4132.065
21|34512|272|16|"600-670"|"059"|1|"0"|1|12.6566|38610
21|87873|272|16|"600-670"|"059"|1|"0"|1|5.9563|13481.604
21|87873|272|16|"600-670"|"032"|2|"0"|1|1.3747|8474.625
21|87873|272|16|"600-670"|"059"|2|"0"|1|5.9563|16485.48
21|50343|272|16|"600-670"|"087"|1|"0"|0|3.4319|12920
21|60279|272|5|"600-670"|"087"|1|"0"|0|0.77|6090
21|53137|272|16|"600-670"|"004"|2|"1"|1|6.88|13221
21|53137|272|16|"600-670"|"026"|2|"1"|1|5.0644|10601.01
21|34977|272|16|"600-670"|"004"|2|"1"|1|1.23|2359.44
21|19679|272|16|"600-670"|"015"|2|"0"|1|3.14|17980
21|19679|272|16|"600-670"|"032"|2|"0"|1|4.6865|27975.375
21|19679|272|16|"600-670"|"052"|2|"0"|1|2.6172|18980
21|19679|272|16|"600-670"|"081"|2|"0"|1|2.1638|17966.4
21|69552|272|16|"600-670"|"059"|1|"0"|1|2.51|3966.273
21|69552|272|16|"600-670"|"059"|2|"0"|1|2.51|4850.01
21|69552|272|16|"600-670"|"065"|2|"0"|1|1.02|7830
21|8623|272|16|"600-670"|"026"|2|"0"|1|0.57|4344.631
21|62606|272|16|"600-670"|"026"|2|"0"|1|0.49|3788.338
21|65838|272|16|"600-670"|"059"|1|"0"|1|1.3993|3242.123
21|65838|272|16|"600-670"|"059"|2|"0"|1|1.3993|3964.51
21|69138|939|16|"605-615"|"017"|1|"0"|1|2.6314|11000
21|70449|939|16|"605-615"|"059"|1|"0"|1|2.9|8570
21|50093|939|16|"605-615"|"017"|1|"0"|1|1.0286|4640
21|76977|939|16|"605-615"|"081"|2|"0"|1|0.9352|5780
21|59874|939|16|"605-615"|"081"|1|"0"|1|0.8957|4410
21|38443|939|16|"605-615"|"017"|1|"0"|1|1.1093|6272
21|27761|700|16|"600-610"|"059"|1|"0"|1|0.975|6290
21|43077|700|16|"600-610"|"009"|2|"0"|0|0.52|929.852
21|47532|700|16|"600-610"|"026"|2|"0"|1|0.5468|1971.83
21|6454|700|16|"600-610"|"094"|2|"0"|0|4.7932|28560
21|42577|700|16|"600-610"|"009"|2|"0"|0|1.2|2150.148
21|22879|700|16|"600-610"|"087"|1|"0"|0|1.67|14150
21|22879|700|16|"600-610"|"017"|1|"0"|1|1.65|14490
21|23421|700|16|"600-610"|"017"|1|"0"|1|0.83|816
21|5498|700|16|"600-610"|"015"|2|"0"|1|1.1028|5710
21|48438|700|16|"600-610"|"017"|1|"0"|1|0.4449|1675.8
21|96414|700|16|"600-610"|"017"|1|"0"|1|0.3349|1744.2
21|39276|700|16|"600-610"|"017"|2|"0"|1|0.3938|1236
21|27819|700|16|"600-610"|"017"|1|"0"|1|5.75|26384
21|16488|700|16|"600-610"|"032"|2|"0"|1|2.7417|18440
21|24065|700|16|"600-610"|"094"|2|"0"|0|2.08|10200
21|61177|700|16|"600-610"|"032"|2|"0"|1|5.1465|37130
21|61177|700|16|"600-610"|"017"|2|"0"|1|7.05|31700
21|61177|700|16|"600-610"|"026"|2|"0"|1|2.2924|14598.17
21|61177|700|16|"600-610"|"052"|2|"0"|1|7.8241|35190
21|42164|700|16|"600-610"|"017"|2|"0"|1|0.6153|1854
21|60635|700|16|"600-610"|"017"|1|"0"|1|2.4754|19910
21|60635|700|16|"600-610"|"081"|2|"0"|1|1.1044|6058.7
21|48807|700|16|"600-610"|"017"|1|"0"|1|0.47|2688
21|55225|677|5|"610"|"032"|2|"0"|1|2.3661|2933.231
21|2916|677|5|"610"|"017"|1|"0"|1|3.8|2490.5
21|2916|677|5|"610"|"032"|2|"0"|1|2.33|8240
21|2916|677|5|"610"|"017"|2|"0"|1|3.8|6766
21|2916|677|5|"610"|"059"|2|"0"|1|1.26|5300
21|96847|677|5|"610"|"017"|1|"0"|1|2.3745|439.5
21|96847|677|5|"610"|"017"|2|"0"|1|2.3745|1194
21|34500|677|5|"610"|"032"|2|"0"|1|2.9517|3504.711
21|68807|839|5|"610"|"017"|1|"0"|1|0.5972|1847.088
21|44625|839|5|"610"|"017"|1|"0"|1|1.29|2139.39
21|44625|839|5|"610"|"017"|2|"0"|1|1.29|5990.292
21|90901|839|5|"610"|"059"|2|"0"|1|7.257|37806.5
21|90076|839|5|"610"|"015"|2|"0"|1|0.1946|2243.034
21|92583|839|5|"610"|"087"|1|"0"|0|2|5280
21|92583|839|5|"610"|"068"|1|"0"|0|1.8|5290
21|92583|839|5|"610"|"017"|1|"0"|1|1.56|2250
21|92583|839|5|"610"|"043"|2|"0"|0|2.287|13240
21|92583|839|5|"610"|"084"|2|"0"|0|1.28|3970
21|11395|839|5|"610"|"017"|1|"0"|1|5.2841|20770
21|11395|839|5|"610"|"059"|1|"0"|1|4.56|9890
21|56446|839|5|"610"|"017"|1|"0"|1|0.594|1962.912
21|73893|839|5|"610"|"040"|2|"0"|1|1.1582|4026
21|61431|839|5|"610"|"040"|2|"0"|1|1.2584|4514
21|55518|839|5|"610"|"040"|2|"0"|1|0.9447|3660
21|63312|839|5|"610"|"015"|2|"0"|1|2.0751|24114.764
21|61062|839|5|"610"|"009"|2|"0"|0|2.32|7620
21|61062|839|5|"610"|"084"|2|"0"|0|0.9|11120
21|61062|839|5|"610"|"094"|2|"0"|0|2|8470
21|99146|839|5|"610"|"017"|2|"0"|1|0.8314|4730
21|17407|839|5|"610"|"059"|1|"0"|1|1.8279|14080
21|30114|839|5|"610"|"059"|2|"0"|1|1.51|7743.5
21|2716|839|5|"610"|"026"|2|"0"|1|3.757|22140
21|4990|839|5|"610"|"015"|2|"0"|1|1.4444|16612.202
21|86267|839|5|"610"|"052"|2|"0"|1|0.44|1120
21|57440|839|5|"610"|"032"|2|"0"|1|3.72|2423.81
21|39979|751|5|"600-620"|"017"|1|"0"|1|0.7419|3393.882
21|67670|751|5|"600-620"|"017"|2|"0"|1|0.6158|4248
21|77844|751|5|"600-620"|"059"|2|"0"|1|1.0818|3450
21|13313|751|5|"600-620"|"017"|1|"0"|1|1.85|2810.61
21|13313|751|5|"600-620"|"032"|2|"0"|1|4.5686|20170
21|13313|751|5|"600-620"|"017"|2|"0"|1|1.85|7869.708
21|93970|751|5|"600-620"|"059"|2|"0"|1|1.1155|3450
21|56863|751|5|"600-620"|"017"|2|"0"|1|1.5098|8496
21|28410|751|5|"600-620"|"017"|2|"0"|1|5.1866|29736
21|47465|751|5|"600-620"|"017"|2|"0"|1|1.0268|8574.852
21|49130|751|5|"600-620"|"017"|1|"0"|1|2.7138|7249
21|24382|751|5|"600-620"|"017"|2|"0"|1|0.78|3965.148
21|93228|751|5|"600-620"|"017"|1|"0"|1|0.4673|2618.418
21|93538|373|5|"670"|"017"|1|"0"|1|3.95|5040
21|93538|373|5|"670"|"059"|1|"0"|1|3.2279|5260
21|75702|373|5|"670"|"017"|1|"0"|1|3.5176|11460
21|85546|373|5|"670"|"023"|2|"0"|1|3.7644|17916.468
21|91794|373|5|"670"|"023"|2|"0"|1|0.7848|3563.532
21|33453|170|5|"620-640"|"032"|2|"0"|1|1.32|12048.453
21|91148|170|5|"620-640"|"032"|2|"0"|1|1.58|14321.547
21|91148|170|5|"620-640"|"023"|2|"0"|1|2.4211|18120
21|31899|170|5|"620-640"|"017"|1|"0"|1|1.34|6257.7
21|45742|170|5|"620-640"|"009"|2|"0"|0|0.9776|3180
21|13154|209|18|"620-640"|"015"|2|"0"|1|2.67|12918.439
21|12930|209|18|"620-640"|"040"|1|"0"|1|0.87|2703.39
21|25671|209|18|"620-640"|"015"|2|"0"|1|2.8168|6852.733
21|25671|209|18|"620-640"|"009"|2|"0"|0|3.2396|5860
21|25690|209|18|"620-640"|"087"|1|"0"|0|1.26|9400
21|5897|209|18|"620-640"|"015"|2|"0"|1|2.1251|13158.828
21|63812|209|18|"620-640"|"040"|1|"0"|1|1.0513|3116.61
21|65375|209|18|"620-640"|"032"|2|"0"|1|2.1694|13602
21|95011|252|18|"650"|"015"|2|"0"|1|0.1441|1041.038
21|9270|252|18|"650"|"015"|2|"0"|1|3.3018|23860.724
21|9270|252|18|"650"|"094"|2|"0"|0|1.1171|5543.958
21|78210|252|18|"650"|"059"|2|"0"|1|5.6249|13200
21|66914|252|18|"650"|"015"|2|"0"|1|1.156|8358.238
21|79796|252|18|"650"|"094"|2|"0"|0|2.9977|17002.44
21|98825|252|18|"650"|"094"|2|"0"|0|2.4491|13783.602
21|44713|511|16|"620"|"059"|1|"0"|1|2.12|4810
21|39495|511|16|"620"|"017"|1|"0"|1|3.76|8160
21|66350|417|18|"660-680"|"032"|2|"0"|1|3.131|16270
21|66350|417|18|"660-680"|"059"|2|"0"|1|3.1037|19100
21|16785|417|18|"660-680"|"015"|2|"0"|1|1.8399|5680
21|16785|417|18|"660-680"|"052"|2|"0"|1|0.84|3108.6
21|16785|417|18|"660-680"|"081"|2|"0"|1|0.97|4450
21|82928|417|18|"660-680"|"015"|2|"0"|1|3.785|15360
21|82928|417|18|"660-680"|"032"|2|"0"|1|3.785|5930
21|56971|417|18|"660-680"|"032"|2|"0"|1|4.7086|31738
21|40344|417|18|"660-680"|"032"|2|"0"|1|1.2261|9080
21|63365|417|18|"660-680"|"059"|1|"0"|1|4.41|7440
21|87434|417|18|"660-680"|"015"|2|"0"|1|2.43|14040
21|76588|417|18|"660-680"|"032"|2|"0"|1|6.8286|17220
21|76588|417|18|"660-680"|"059"|2|"0"|1|1.3303|13640
21|55497|417|18|"660-680"|"059"|1|"0"|1|6.7226|3980
21|71764|36|18|"630-640"|"032"|2|"0"|1|2.81|11340
21|71764|36|18|"630-640"|"087"|2|"0"|0|2.44|18260
21|71764|36|18|"630-640"|"023"|2|"0"|1|0.0622|292.544
21|71764|36|18|"630-640"|"017"|2|"0"|1|0.91|511.5
21|71764|36|18|"630-640"|"094"|2|"0"|0|5.9759|13970
21|16975|36|18|"630-640"|"023"|2|"0"|1|2.2777|10690.916
21|51387|36|18|"630-640"|"023"|2|"0"|1|0.4422|2076.54
21|4052|36|18|"630-640"|"017"|2|"0"|1|4.68|9718.5
21|17043|36|18|"630-640"|"023"|2|"0"|1|2.709|10551.684
21|52973|36|18|"630-640"|"043"|2|"0"|0|1.4303|7430
21|61161|36|18|"630-640"|"059"|1|"0"|1|1.58|4820
21|88525|36|18|"630-640"|"023"|2|"0"|1|2.1485|8368.316
21|89602|266|18|"650-660"|"032"|2|"0"|1|4.3488|10881.5
21|39112|266|18|"650-660"|"032"|2|"0"|1|5.89|20208.5
21|43256|266|18|"650-660"|"087"|2|"0"|0|1.61|9880
21|4032|266|18|"650-660"|"087"|1|"0"|0|0.9378|2289.35
21|45514|266|18|"650-660"|"087"|1|"0"|0|0.84|2050.65
21|93168|266|18|"650-660"|"059"|1|"0"|1|1.23|3744
21|67743|266|18|"650-660"|"059"|1|"0"|1|0.904|2808
21|55823|266|18|"650-660"|"059"|1|"0"|1|0.8921|2808
21|38025|266|18|"650-660"|"059"|1|"0"|1|3.94|19770
21|11536|803|5|"630-640"|"032"|2|"0"|1|1.26|5160
21|75171|803|5|"630-640"|"017"|2|"0"|1|1.73|10633.392
21|94808|803|5|"630-640"|"087"|2|"0"|0|0.1|415
21|98140|803|5|"630-640"|"087"|2|"0"|0|0.3|1245
21|98140|803|5|"630-640"|"026"|2|"0"|1|3.56|25950
21|98140|803|5|"630-640"|"059"|2|"0"|1|4.59|29140
21|78281|803|5|"630-640"|"094"|2|"0"|0|3.82|33290
21|74427|803|5|"630-640"|"017"|2|"0"|1|1.57|9596.16
21|21807|803|5|"630-640"|"059"|1|"0"|1|1.0247|4100
21|10091|803|5|"630-640"|"087"|1|"0"|0|0.5375|4470.593
21|85548|803|5|"630-640"|"032"|2|"0"|1|2.64|13960
21|85548|803|5|"630-640"|"040"|2|"0"|1|1.03|5380
21|85548|803|5|"630-640"|"026"|2|"0"|1|3.6318|24148.52
21|71300|803|5|"630-640"|"068"|1|"0"|0|1.9039|10400
21|71300|803|5|"630-640"|"084"|1|"0"|0|1.9039|10620
21|71300|803|5|"630-640"|"026"|2|"0"|1|2.12|14901.48
21|88691|803|5|"630-640"|"017"|2|"0"|1|2.453|15050.448
21|25627|803|5|"630-640"|"026"|2|"0"|1|0.6838|10570
21|14735|284|5|"630-670"|"026"|2|"0"|1|1.3853|5109.5
21|2083|284|5|"630-670"|"059"|1|"0"|1|8.74|6900.276
21|2083|284|5|"630-670"|"015"|2|"0"|1|3.1748|6060
21|2083|284|5|"630-670"|"026"|2|"0"|1|6.9498|13340.5336
21|2083|284|5|"630-670"|"052"|2|"0"|1|1.3394|6140
21|38481|284|5|"630-670"|"059"|1|"0"|1|2.3103|1101.74
21|38481|284|5|"630-670"|"081"|1|"0"|1|1.1017|1900
21|84689|284|5|"630-670"|"087"|1|"0"|0|1.7722|4890
21|84689|284|5|"630-670"|"059"|1|"0"|1|1.65|4180
21|34190|284|5|"630-670"|"068"|1|"0"|0|3.7789|14367.294
21|18158|284|5|"630-670"|"081"|1|"0"|1|1.85|8260
21|18158|284|5|"630-670"|"081"|2|"0"|1|1.85|9010
21|71833|284|5|"630-670"|"094"|2|"0"|0|1.0259|2100
21|93435|284|5|"630-670"|"017"|1|"0"|1|2.13|9364.187
21|93435|284|5|"630-670"|"026"|2|"0"|1|0.94|4480
21|81034|284|5|"630-670"|"017"|1|"0"|1|3.07|7250
21|11587|284|5|"630-670"|"059"|1|"0"|1|3.0067|970
21|11587|284|5|"630-670"|"009"|2|"0"|0|7.9236|11640
21|28362|284|5|"630-670"|"009"|2|"0"|0|0.7653|4170
21|66472|284|5|"630-670"|"017"|1|"0"|1|0.4659|2045.813
21|91040|284|5|"630-670"|"059"|1|"0"|1|2.16|3090
21|40675|284|5|"630-670"|"059"|1|"0"|1|0.94|448.26
21|71260|284|5|"630-670"|"026"|2|"0"|1|1.1584|4180.5
21|44150|653|18|"635"|"087"|1|"0"|0|0.1|410
21|44150|653|18|"635"|"059"|1|"0"|1|1.45|22340
21|44150|653|18|"635"|"081"|1|"0"|1|0.8948|7830
21|44150|653|18|"635"|"032"|2|"0"|1|1.04|7900
21|44150|653|18|"635"|"009"|2|"0"|0|4.314|25948.542
21|79247|653|18|"635"|"032"|2|"0"|1|3.4172|30230
21|79247|653|18|"635"|"059"|2|"0"|1|1.4779|16450
21|8954|653|18|"635"|"032"|2|"0"|1|0.76|4381.832
21|73831|653|18|"635"|"032"|2|"0"|1|0.4|1751.992
21|29262|653|18|"635"|"023"|2|"0"|1|1.4774|11121.936
21|29262|653|18|"635"|"059"|2|"0"|1|5.55|32112
21|37371|653|18|"635"|"032"|2|"0"|1|1.1643|5989.368
21|89417|653|18|"635"|"032"|2|"0"|1|1.3|10593.44
21|89417|653|18|"635"|"023"|2|"0"|1|2.9756|22398.064
21|89417|653|18|"635"|"059"|2|"0"|1|3.96|48168
21|11220|653|18|"635"|"017"|1|"0"|1|2.37|3950
21|11220|653|18|"635"|"015"|2|"0"|1|1.81|10360
21|11220|653|18|"635"|"087"|2|"0"|0|2.02|20440
21|30139|653|18|"635"|"032"|2|"0"|1|1.96|14323.368
21|50909|653|18|"635"|"009"|2|"0"|0|2.5636|11511.458
21|19179|653|18|"635"|"015"|2|"0"|1|1.956|17390
21|70754|669|18|"645-660"|"059"|2|"0"|1|2.8132|12990.274
21|20041|669|18|"645-660"|"040"|2|"0"|1|2.919|33644.566
21|20041|669|18|"645-660"|"059"|2|"0"|1|9.8532|44539.726
21|20041|669|18|"645-660"|"065"|2|"0"|1|3.657|29220
21|5760|669|18|"645-660"|"040"|2|"0"|1|1.1759|10655.434
21|80942|513|18|"610-635"|"017"|2|"0"|1|3.9164|18834.975
21|38512|513|18|"610-635"|"017"|2|"0"|1|4.99|24815.025
21|84051|513|18|"610-635"|"015"|2|"0"|1|4.1|21440
21|84051|513|18|"610-635"|"023"|2|"0"|1|3.8|36490
21|84051|513|18|"610-635"|"059"|2|"0"|1|3|12205.9
21|6950|513|18|"610-635"|"059"|2|"0"|1|0.0304|230.3
21|2360|513|18|"610-635"|"059"|2|"0"|1|6.2374|23654.886
21|52160|513|18|"610-635"|"094"|2|"0"|0|4.25|13100
21|5062|513|18|"610-635"|"009"|2|"0"|0|0.0267|71
21|5062|513|18|"610-635"|"059"|2|"0"|1|0.0531|192.014
21|50486|513|18|"610-635"|"059"|2|"0"|1|2.4|10593.8
21|10376|513|18|"610-635"|"009"|2|"0"|0|9.8|28329
21|10376|513|18|"610-635"|"059"|2|"0"|1|10.31|38093.1
21|48890|353|7|"590-600"|"048"|2|"0"|0|4.9765|7640
21|93417|353|7|"590-600"|"059"|2|"0"|1|1.4687|10030
21|13871|353|7|"590-600"|"032"|1|"0"|1|1.0534|61.12
21|13871|353|7|"590-600"|"068"|1|"0"|0|0.7219|9590
21|13871|353|7|"590-600"|"017"|1|"0"|1|1.4984|3740
21|13871|353|7|"590-600"|"059"|1|"0"|1|1.41|3850
21|13871|353|7|"590-600"|"032"|2|"0"|1|1.0534|10038.96
21|41607|616|7|"630-640"|"059"|1|"0"|1|1.6562|3710
21|41607|616|7|"630-640"|"081"|1|"0"|1|0.46|1187.94
21|89430|616|7|"630-640"|"015"|2|"0"|1|0.7852|2770
21|12574|616|7|"630-640"|"032"|2|"0"|1|1.6587|10660
21|36918|616|7|"630-640"|"017"|1|"0"|1|2.0733|6100
21|32795|616|7|"630-640"|"032"|2|"0"|1|5.12|47570
21|32795|616|7|"630-640"|"026"|2|"0"|1|2.6343|14930
21|32795|616|7|"630-640"|"059"|2|"0"|1|3.84|31890
21|67512|616|7|"630-640"|"009"|2|"0"|0|0.82|3277.408
21|85515|616|7|"630-640"|"015"|2|"0"|1|1.8689|11140
21|30771|616|7|"630-640"|"009"|2|"0"|0|2.68|10752.592
21|9474|616|7|"630-640"|"068"|1|"0"|0|0.146|260
21|62977|616|7|"630-640"|"087"|2|"0"|0|0.3939|6430
21|62977|616|7|"630-640"|"026"|2|"0"|1|1.8474|10540
21|62977|616|7|"630-640"|"052"|2|"0"|1|4.8447|21530
21|85840|616|7|"630-640"|"081"|1|"0"|1|1.4|8303.82
21|85840|616|7|"630-640"|"087"|2|"0"|0|1.9264|25720
21|58378|616|7|"630-640"|"081"|1|"0"|1|0.7262|5976.18
21|78565|616|7|"630-640"|"008"|2|"0"|0|1.057|1784.328
21|51031|616|7|"630-640"|"008"|2|"0"|0|2.09|3535.672
21|26725|616|7|"630-640"|"087"|1|"0"|0|0.66|1890
21|26725|616|7|"630-640"|"068"|1|"0"|0|0.15|1150
21|27922|616|7|"630-640"|"081"|1|"0"|1|1.0517|2712.06
21|82023|737|7|"620-640"|"043"|2|"0"|0|6.4663|25380
21|79653|737|7|"620-640"|"059"|1|"0"|1|3.1556|15450
21|70407|737|7|"620-640"|"087"|1|"0"|0|1.01|3290
21|70407|737|7|"620-640"|"017"|1|"0"|1|0.9209|6160
21|35052|737|7|"620-640"|"087"|2|"0"|0|1.3029|12915.516
21|2486|737|7|"620-640"|"068"|1|"0"|0|1.3553|10560
21|24195|737|7|"620-640"|"087"|1|"0"|0|0.675|4230
21|24195|737|7|"620-640"|"087"|2|"0"|0|0.6807|7480
21|69387|737|7|"620-640"|"087"|1|"0"|0|0.5469|4510
21|5844|737|7|"620-640"|"026"|1|"0"|1|1.81|182.16
21|5844|737|7|"620-640"|"026"|2|"0"|1|1.81|9963.6
21|40447|737|7|"620-640"|"026"|1|"0"|1|1.4783|147.84
21|40447|737|7|"620-640"|"026"|2|"0"|1|1.4783|8086.4
21|68850|737|7|"620-640"|"059"|1|"0"|1|2.08|14730
21|67739|737|7|"620-640"|"009"|2|"0"|0|5.0129|18230
21|65256|737|7|"620-640"|"087"|2|"0"|0|0.8094|8174.484
21|30423|715|15|"600-630"|"017"|1|"0"|1|0.9478|4520
21|85203|715|15|"600-630"|"059"|2|"0"|1|0.8159|2517.949
21|32681|715|15|"600-630"|"068"|1|"0"|0|0.5732|4326
21|5142|715|15|"600-630"|"017"|2|"0"|1|0.3247|1693.5723
21|5142|715|15|"600-630"|"052"|2|"0"|1|0.7606|4162.9851
21|5142|715|15|"600-630"|"059"|2|"0"|1|0.5946|1835.219
21|95018|715|15|"600-630"|"059"|2|"0"|1|0.4685|1445.961
21|77614|715|15|"600-630"|"059"|2|"0"|1|0.4619|1425.581
21|44837|715|15|"600-630"|"068"|1|"0"|0|0.4|2884
21|98118|715|15|"600-630"|"017"|2|"0"|1|0.83|3976.4277
21|98118|715|15|"600-630"|"052"|2|"0"|1|2.18|11947.0149
21|98118|715|15|"600-630"|"059"|2|"0"|1|0.88|2965.29
21|22768|715|15|"600-630"|"059"|1|"0"|1|0.8675|2230
21|64722|715|15|"600-630"|"081"|1|"0"|1|0.63|3720
21|14424|510|15|"560-640"|"094"|2|"0"|0|0.2933|382.208
21|86767|510|15|"560-640"|"094"|2|"0"|0|0.6348|5782.235
21|32896|510|15|"560-640"|"094"|2|"0"|0|1.5161|8727.765
21|35819|510|15|"560-640"|"052"|2|"0"|1|0.4725|1962.9
21|86749|510|15|"560-640"|"052"|2|"0"|1|1.55|5890.05
21|4926|510|15|"560-640"|"032"|2|"0"|1|1.18|5600
21|52182|510|15|"560-640"|"017"|1|"0"|1|1.1038|1890
21|16864|510|15|"560-640"|"032"|2|"0"|1|13.5944|77348.088
21|40352|510|15|"560-640"|"032"|2|"0"|1|0.35|1590
21|50864|510|15|"560-640"|"017"|1|"0"|1|0.992|2040
21|76459|510|15|"560-640"|"017"|1|"0"|1|0.9737|8122.98
21|76459|510|15|"560-640"|"015"|2|"0"|1|2.3918|15220
21|76459|510|15|"560-640"|"026"|2|"0"|1|7.5446|69200
21|76459|510|15|"560-640"|"052"|2|"0"|1|8.5245|70489.011
21|20082|510|15|"560-640"|"015"|2|"0"|1|1.47|5197.6
21|95311|510|15|"560-640"|"015"|2|"0"|1|0.79|2802.4
21|88040|510|15|"560-640"|"092"|1|"0"|0|0.5|3550
21|88040|510|15|"560-640"|"017"|1|"0"|1|3.2779|10070
21|58478|510|15|"560-640"|"017"|2|"0"|1|0.1844|1408.364
21|22294|510|15|"560-640"|"017"|1|"0"|1|0.4757|2330
21|46205|510|15|"560-640"|"017"|1|"0"|1|0.7293|410
21|52441|510|15|"560-640"|"017"|2|"0"|1|0.271|586.0098
21|41398|510|15|"560-640"|"017"|2|"0"|1|0.9908|2476.4618
21|40204|510|15|"560-640"|"017"|2|"0"|1|0.2543|545.76
21|64329|510|15|"560-640"|"059"|2|"0"|1|0.8939|9470
21|30946|510|15|"560-640"|"017"|2|"0"|1|1.0177|2117.852
21|45347|510|15|"560-640"|"017"|2|"0"|1|0.2243|445.704
21|47850|510|15|"560-640"|"094"|2|"0"|0|0.31|450.56
21|34922|510|15|"560-640"|"009"|2|"0"|0|1.3416|8170
21|95678|144|15|"600-640"|"017"|1|"0"|1|9.52|65057.02
21|95678|144|15|"600-640"|"059"|1|"0"|1|26.85|55520
21|95678|144|15|"600-640"|"052"|2|"0"|1|4.02|47800.989
21|95678|144|15|"600-640"|"094"|2|"0"|0|9.7353|58220
21|59544|144|15|"600-640"|"059"|2|"0"|1|2.52|11471.43
21|85984|144|15|"600-640"|"032"|2|"0"|1|4.37|24171.912
21|85984|144|15|"600-640"|"059"|2|"0"|1|8.28|32086.14
21|28847|412|15|"580-630"|"052"|2|"0"|1|0.7292|3730
21|18372|412|15|"580-630"|"032"|2|"0"|1|0.706|10380
21|33428|412|15|"580-630"|"059"|2|"0"|1|2.94|14540.736
21|18103|412|15|"580-630"|"059"|2|"0"|1|2.2225|2520
21|85414|412|15|"580-630"|"059"|2|"0"|1|2.55|13912.536
21|1190|412|15|"580-630"|"059"|2|"0"|1|2.4615|11332.728
21|70101|412|15|"580-630"|"059"|2|"0"|1|0.4804|2094
21|70039|412|15|"580-630"|"059"|2|"0"|1|7.72|32526.372
21|48849|412|15|"580-630"|"059"|2|"0"|1|2.03|8576.058
21|65920|412|15|"580-630"|"081"|1|"0"|1|0.17|2017.574
21|55611|412|15|"580-630"|"081"|1|"0"|1|0.63|7472.426
21|81554|412|15|"580-630"|"032"|2|"0"|1|0.3995|2746.045
